Date,Open,High,Low,Close,Volume,Rolling30
02-01-2015,24.74622768,24.75733628,23.84870741,24.28858185,212818400,
05-01-2015,24.05753729,24.13751446,23.4177216,23.60433388,257142000,
06-01-2015,23.66875621,23.86647705,23.24443285,23.60655212,263188400,
07-01-2015,23.81538086,24.03753927,23.70430166,23.93756866,160423600,
08-01-2015,24.26636873,24.91507101,24.14862333,24.85730934,237458000,
09-01-2015,25.03058821,25.1594405,24.48407871,24.88396454,214798000,
12-01-2015,25.0150337,25.02169818,24.17083286,24.27080345,198603200,
13-01-2015,24.75511098,25.0594686,24.19527255,24.48629951,268367600,
14-01-2015,24.22415685,24.54628591,24.10419109,24.39299774,195826400,
15-01-2015,24.43742464,24.45075361,23.69541638,23.73096085,240056000,
16-01-2015,23.77761285,23.89980065,23.37106258,23.54656792,314053200,
20-01-2015,23.95756044,24.20860051,23.65986901,24.15306091,199599600,
21-01-2015,24.20415744,24.67291181,24.05308966,24.33745384,194303600,
22-01-2015,24.49519073,24.98616069,24.37522496,24.97060966,215185600,
23-01-2015,24.94839469,25.27052377,24.77733174,25.09946251,185859200,
26-01-2015,25.2683028,25.40604166,25.059475,25.12612152,222460000,
27-01-2015,24.97505361,24.98838427,24.22193656,24.24637413,382274800,
28-01-2015,26.13249192,26.24135076,25.6170845,25.6170845,585908400,
29-01-2015,25.84146561,26.47906085,25.67262475,26.4146347,337745600,
30-01-2015,26.30355787,26.65901101,25.95921163,26.02808189,334982000,
02-02-2015,26.22580181,26.47461815,25.78814946,26.3546524,250956400,
03-02-2015,26.32577814,26.45685082,26.12805724,26.35910225,207662800,
04-02-2015,26.32577473,26.77231366,26.28356409,26.56126213,280598800,
05-02-2015,26.76868839,26.81552729,26.596952,26.75084686,168984800,
06-02-2015,26.76868126,26.8199801,26.4185161,26.52557373,174826400,
09-02-2015,26.44082193,26.72853582,26.4140571,26.70177269,155559200,
10-02-2015,26.80213933,27.24374977,26.7999102,27.2147541,248034000,
11-02-2015,27.38203753,27.86156367,27.32181876,27.85264206,294247200,
12-02-2015,28.11582173,28.43253306,28.00653494,28.20503616,297898000,
13-02-2015,28.38791767,28.38791767,28.02437093,28.34331131,217088800,25.415592573666668
17-02-2015,28.43475675,28.74477724,28.30762675,28.5105896,252609600,25.556326165333335
