Date,Open,High,Low,Close,Volume,Rolling30
26-05-2015,0.502417204,0.505805359,0.49781896,0.501691163,259732000,0.5246447166666667
27-05-2015,0.505079008,0.530974319,0.503384931,0.528554201,432332000,0.5243083418333333
28-05-2015,0.528554465,0.537508899,0.527586429,0.535814822,327656000,0.5239971758
29-05-2015,0.535814583,0.539202736,0.534846547,0.535572588,335168000,0.5237903556
01-06-2015,0.538960824,0.54694722,0.53557267,0.541622937,372660000,0.5240180771333333
02-06-2015,0.538234682,0.541138846,0.530490282,0.530974329,224304000,0.5239791831333334
03-06-2015,0.532426387,0.536540582,0.524197942,0.525166035,250788000,0.5237707596
04-06-2015,0.522019739,0.536298447,0.522019739,0.534604371,323712000,0.5236761968333333
05-06-2015,0.532910136,0.541138578,0.527343863,0.538718462,313320000,0.5237910450666666
08-06-2015,0.537024571,0.540654719,0.520325745,0.526376009,342812000,0.5236470422333334
09-06-2015,0.526860305,0.532910573,0.525892269,0.529038429,256888000,0.5234552801666666
10-06-2015,0.522745954,0.526134108,0.516695631,0.519599795,529460000,0.5228605648666667
11-06-2015,0.519599758,0.528796182,0.519599758,0.525166035,283052000,0.5225879014333333
12-06-2015,0.521777947,0.524924106,0.509677356,0.510887444,323728000,0.5217911065333334
15-06-2015,0.50822527,0.512339523,0.504353127,0.509919405,306548000,0.5205203931333334
16-06-2015,0.508951275,0.51693767,0.503869045,0.516211629,256892000,0.5195718388666666
17-06-2015,0.515969541,0.525166022,0.514759511,0.522261858,233544000,0.5192906976666667
18-06-2015,0.52661814,0.534362482,0.525166058,0.530974329,299404000,0.519243761
19-06-2015,0.530974382,0.535330571,0.524440069,0.529280305,355656000,0.5188271980333333
22-06-2015,0.530248211,0.533152375,0.51911566,0.527102053,514236000,0.5196709812333333
23-06-2015,0.528070275,0.532184471,0.509435371,0.513549566,414064000,0.5202236175999999
24-06-2015,0.512823386,0.515485556,0.50604708,0.508467197,253368000,0.5204462389333333
25-06-2015,0.50846745,0.515485812,0.50846745,0.512339652,350460000,0.5207015872333333
26-06-2015,0.508225056,0.508709103,0.499754675,0.50193274,421296000,0.5203370253666667
29-06-2015,0.496124711,0.501206999,0.486202243,0.486928284,391724000,0.5194642842333334
30-06-2015,0.489832419,0.492010543,0.483298105,0.48668626,315916000,0.5186075658333333
01-07-2015,0.498786786,0.505805087,0.489348309,0.493704498,302892000,0.5180912644333333
02-07-2015,0.493462536,0.497334736,0.491042418,0.494188577,145764000,0.517591099
06-07-2015,0.490074387,0.496850695,0.48450811,0.488138258,214776000,0.5170102696
07-07-2015,0.485234176,0.487170247,0.463695078,0.478941828,594252000,0.5161471019666667
08-07-2015,0.476279613,0.479183749,0.471681372,0.475553572,332492000,0.5152758489333333
09-07-2015,0.483056016,0.485234139,0.466841202,0.469745338,357588000,0.5133155535
10-07-2015,0.475795665,0.482330007,0.474585606,0.477973789,216708000,0.5113875190666667
13-07-2015,0.482814067,0.483782103,0.477973831,0.48111999,212472000,0.5095724324666666
14-07-2015,0.481845942,0.48232996,0.475069607,0.481361896,249216000,0.5075637311
15-07-2015,0.480151884,0.483298043,0.473617571,0.477973789,265732000,0.5057970464333333
16-07-2015,0.480877848,0.488622248,0.479183772,0.488622248,282848000,0.5045789202
17-07-2015,0.486928249,0.487412238,0.479425842,0.485718161,220372000,0.5029493798666667
20-07-2015,0.485718096,0.487654225,0.475553607,0.476763666,188412000,0.50088422
21-07-2015,0.475795669,0.485718165,0.475795669,0.478941828,149720000,0.49930308063333334
22-07-2015,0.475553638,0.475553638,0.463937066,0.469745338,356472000,0.4973266442666667
23-07-2015,0.470713337,0.482571902,0.469745273,0.475553572,169916000,0.49585843683333336
24-07-2015,0.478941733,0.47942575,0.468051203,0.469987303,188844000,0.4940191457666667
27-07-2015,0.465873099,0.472649434,0.462000928,0.467325181,192420000,0.4925670703333333
28-07-2015,0.468535222,0.48063581,0.463694986,0.47748968,198308000,0.49148607949999995
29-07-2015,0.476521727,0.487170264,0.474585626,0.483298063,232680000,0.4903889606333333
30-07-2015,0.482087891,0.489348273,0.482087891,0.484508038,190180000,0.4891304999666667
31-07-2015,0.486444251,0.486686246,0.479909937,0.482814074,218340000,0.48752515813333336
03-08-2015,0.48668604,0.491526275,0.480393753,0.491042286,397132000,0.4862505575
04-08-2015,0.489348335,0.494430566,0.487412206,0.492978483,260100000,0.48511310516666667
05-08-2015,0.505079004,0.505563051,0.49709261,0.498060703,234628000,0.48459680973333336
06-08-2015,0.496850603,0.500480808,0.486686086,0.494914532,655676000,0.4841450542333333
07-08-2015,0.543559064,0.565582121,0.529522344,0.556143701,1405248000,0.4856051892
10-08-2015,0.552271514,0.579618856,0.548883303,0.575504661,662304000,0.48805758656666665
11-08-2015,0.567034088,0.578166641,0.567034088,0.572600365,435008000,0.49091332260000003
12-08-2015,0.563403947,0.578166647,0.563403947,0.574052453,384048000,0.4938255290333334
13-08-2015,0.574778474,0.575988562,0.567760116,0.569212198,276884000,0.4963424523666667
14-08-2015,0.568728273,0.573084521,0.56534012,0.569696367,214652000,0.49885937869999997
17-08-2015,0.568728199,0.568728199,0.559047727,0.566066086,273880000,0.5014569729666667
18-08-2015,0.564316509,0.568205003,0.556539522,0.560914099,287084000,0.504189382
19-08-2015,0.560184801,0.566503593,0.552650829,0.558726609,249248000,0.5069618165666666
20-08-2015,0.552407914,0.555081228,0.535881833,0.538555205,426932000,0.5092554788
21-08-2015,0.534666449,0.543658552,0.521299772,0.521785855,382664000,0.510715881
24-08-2015,0.492622261,0.53053501,0.486060457,0.503315628,682284000,0.5114557356
25-08-2015,0.525431617,0.527375893,0.492865592,0.492865592,622684000,0.5118391921333333
26-08-2015,0.508905418,0.530535109,0.505016926,0.530049026,614976000,0.5135750333666667
27-08-2015,0.535638692,0.550220494,0.532479296,0.549977481,463764000,0.5156202078000001
28-08-2015,0.549977382,0.55581009,0.546088891,0.552407682,320944000,0.5178431918333334
31-08-2015,0.549734588,0.553623081,0.544144891,0.546332121,219352000,0.5201621403333333
01-09-2015,0.530535331,0.539527441,0.520085029,0.523973465,353408000,0.5216631949
02-09-2015,0.538311935,0.540013139,0.529319831,0.539770126,344044000,0.5239973545
03-09-2015,0.54779034,0.550463711,0.540256424,0.541228533,262556000,0.5261865198666666
04-09-2015,0.531993207,0.540499287,0.528347786,0.528590798,287972000,0.5281399697
08-09-2015,0.541471439,0.553379929,0.53928421,0.551192641,238448000,0.5309355517
09-09-2015,0.552894151,0.557511683,0.53904138,0.54025656,289392000,0.5330277810333334
10-09-2015,0.537096845,0.555567137,0.534666544,0.548762262,357076000,0.535209921
11-09-2015,0.542686456,0.554108859,0.540499169,0.550463438,301584000,0.5374084343333333
14-09-2015,0.553136973,0.554838178,0.548519385,0.551435769,192460000,0.5396958241666667
15-09-2015,0.551678739,0.560427833,0.549977535,0.557511449,327976000,0.5419114629333334
16-09-2015,0.556539158,0.564559153,0.552407655,0.561399758,173508000,0.5441921721
17-09-2015,0.571120994,0.576224665,0.565288286,0.566503465,268712000,0.5464735975
18-09-2015,0.558726666,0.570878169,0.555324257,0.566017568,326412000,0.5488436987
21-09-2015,0.566746804,0.573065599,0.563830419,0.571850419,281840000,0.5493672559666667
22-09-2015,0.559455745,0.563344238,0.553379965,0.556296349,228356000,0.5487269789
23-09-2015,0.556782567,0.562372266,0.554595336,0.558969855,161632000,0.5482726285666666
24-09-2015,0.555567153,0.575495637,0.546818061,0.569662929,382440000,0.5481263111
25-09-2015,0.57671069,0.584973756,0.568204669,0.573794365,369692000,0.54827905
28-09-2015,0.573794368,0.577439789,0.562614977,0.566260397,395584000,0.5481645176666666
29-09-2015,0.57233643,0.577197032,0.564316431,0.576224923,380736000,0.5485031455666667
30-09-2015,0.581571409,0.599798691,0.578169,0.599069595,556380000,0.5497749954333333
01-10-2015,0.599069732,0.600770937,0.570392146,0.587404311,489296000,0.5507309188333332
02-10-2015,0.584244607,0.602714896,0.578168829,0.602714896,386144000,0.5528695752
05-10-2015,0.606603499,0.625316804,0.603444103,0.617782891,482024000,0.5560694763999999
06-10-2015,0.611221132,0.628476247,0.608790832,0.625802934,453216000,0.5601523866
07-10-2015,0.627261491,0.638683904,0.617054201,0.632365108,310152000,0.5648023704666667
08-10-2015,0.629691437,0.637711434,0.618998069,0.63601023,460068000,0.5683344106
09-10-2015,0.632607743,0.638683523,0.621671421,0.63357991,423248000,0.5711211582333333
12-10-2015,0.634309013,0.644030273,0.629691483,0.640384793,227588000,0.5740537286000001
13-10-2015,0.635281219,0.645488447,0.633093931,0.641600013,298444000,0.5772293249999999
14-10-2015,0.642329079,0.675381239,0.641600041,0.66493094,612148000,0.5819279075000001
15-10-2015,0.666145913,0.68024169,0.659341096,0.666631997,526048000,0.5861566365333334
16-10-2015,0.668819409,0.683401213,0.667118146,0.677082419,448396000,0.5906850993999999
19-10-2015,0.679269727,0.682429124,0.668090332,0.67586726,294712000,0.5955943147999999
20-10-2015,0.67295095,0.678054564,0.667847278,0.674895167,264824000,0.5997177323333334
21-10-2015,0.679026579,0.683158142,0.664930859,0.66614598,386280000,0.6039140463333333
22-10-2015,0.673923042,0.692393339,0.672950933,0.690206051,306884000,0.6086288393
23-10-2015,0.696281755,0.699441151,0.685831457,0.694823563,381776000,0.6134408434666667
26-10-2015,0.695309939,0.697011144,0.685345662,0.691664457,247436000,0.6181151330666667
27-10-2015,0.688261759,0.695552661,0.687775676,0.691178143,208268000,0.6225706895333334
28-10-2015,0.695552568,0.696767747,0.685345284,0.696767747,217036000,0.6270829558333334
29-10-2015,0.685588453,0.692636283,0.671492675,0.672707796,327168000,0.6306231002
30-10-2015,0.67999854,0.694337326,0.67489487,0.689476669,301160000,0.6347384035666667
02-11-2015,0.691664063,0.698225868,0.687532559,0.697496772,190088000,0.6389266153333334
03-11-2015,0.693365347,0.69725384,0.684859325,0.692636251,376768000,0.6434712787333333
04-11-2015,0.690691924,0.695795537,0.678054341,0.681213737,442264000,0.6475460747999999
05-11-2015,0.684616334,0.68656061,0.671492722,0.67343694,478800000,0.6510052084999999
06-11-2015,0.740027338,0.776238838,0.724716437,0.766760647,1172272000,0.6574374179000001
09-11-2015,0.759226789,0.765545583,0.752664924,0.763358295,492568000,0.6640073478333334
10-11-2015,0.753394027,0.757525591,0.732736497,0.748776495,552260000,0.6697590669
11-11-2015,0.749262464,0.754609149,0.738812165,0.741485536,619896000,0.6745062649333333
12-11-2015,0.739784078,0.746588954,0.735652574,0.73881197,291080000,0.6795531869
13-11-2015,0.739541068,0.742700464,0.720584691,0.72423017,292940000,0.6836036960333334
16-11-2015,0.733708357,0.739298053,0.72787559,0.73881197,344280000,0.6876379986666666
17-11-2015,0.740756245,0.745130762,0.735652574,0.73881197,257048000,0.6914049665333334
18-11-2015,0.74186128,0.757962238,0.73381083,0.75698638,350216000,0.6955590089333333
19-11-2015,0.759670084,0.766744678,0.753571233,0.759182155,254072000,0.6996647397666665
20-11-2015,0.764792907,0.770159893,0.760157785,0.765768707,239744000,0.7040710330000001
23-11-2015,0.772111726,0.772111726,0.751619693,0.754303157,242552000,0.7078683118
24-11-2015,0.754303053,0.766988627,0.750887724,0.760401905,195428000,0.7118283748666666
25-11-2015,0.758938246,0.767964498,0.756742652,0.759426117,138300000,0.7149782141
27-11-2015,0.76088965,0.768208235,0.756986393,0.765768707,86996000,0.7182827710999999
30-11-2015,0.76650074,0.777234715,0.765768876,0.773819327,327244000,0.7215073347000001
01-12-2015,0.780650062,0.799678424,0.779918198,0.798946559,409496000,0.725609978
02-12-2015,0.800166039,0.808460424,0.791139791,0.792847455,294240000,0.7295417209333332
03-12-2015,0.799190532,0.807484919,0.787236821,0.791140079,246656000,0.7337081909
04-12-2015,0.791140039,0.824805576,0.791140039,0.823341846,458756000,0.7381460507333333
07-12-2015,0.823097926,0.823097926,0.805289357,0.807728887,333588000,0.7419095615333333
08-12-2015,0.79772673,0.82212202,0.792603737,0.818706691,314488000,0.7461443026666666
09-12-2015,0.818462681,0.823341739,0.789676207,0.797970593,372676000,0.7497040509999999
10-12-2015,0.800410191,0.808948572,0.797726727,0.804557443,236596000,0.7532970408666666
11-12-2015,0.796507049,0.802117972,0.790896126,0.792603791,227320000,0.7572935740333333
14-12-2015,0.793335571,0.798946493,0.785041126,0.794555306,275892000,0.7607961952666666
15-12-2015,0.803581497,0.809924283,0.799190369,0.804313362,307296000,0.7643567482666666
16-12-2015,0.806020967,0.811875882,0.798946375,0.809192359,236356000,0.7682419518666667
17-12-2015,0.810412243,0.818706629,0.796506934,0.796994805,254160000,0.7721013207999999
18-12-2015,0.791384013,0.799434465,0.783089625,0.784065425,395896000,0.7757889369666667
21-12-2015,0.792603874,0.803337792,0.785529221,0.802605927,284216000,0.7769837796333333
22-12-2015,0.805045238,0.811388025,0.798458517,0.803337574,130012000,0.7783164222666666
23-12-2015,0.804557359,0.809680351,0.80309363,0.806508958,122524000,0.7802408376999999
24-12-2015,0.804069367,0.811144017,0.802849574,0.809192359,52448000,0.7824977317999999
28-12-2015,0.800654136,0.808460593,0.789432292,0.808460593,142024000,0.7848193525666666
29-12-2015,0.808948599,0.824073702,0.806753006,0.821634173,203660000,0.7880661526666667
30-12-2015,0.820902186,0.827976837,0.814315465,0.8145594,180344000,0.7905910669999999
31-12-2015,0.813339704,0.816998968,0.804069459,0.804069459,148528000,0.7927663166333333
04-01-2016,0.787724709,0.794799302,0.781625857,0.789676309,358076000,0.7938559809333333
05-01-2016,0.804557499,0.815779345,0.792847725,0.802361906,490272000,0.7952953059666668
06-01-2016,0.789188089,0.792847411,0.760157687,0.769183993,449344000,0.7954091488333332
07-01-2016,0.749912046,0.755035099,0.728932081,0.738690257,645304000,0.7948887188333332
08-01-2016,0.748204185,0.74893605,0.721369368,0.722833097,398472000,0.7936364252333334
11-01-2016,0.723564916,0.729175838,0.711123279,0.724052787,409372000,0.7924573142333333
12-01-2016,0.736982384,0.746984494,0.731127526,0.73625052,469356000,0.7914733746666668
13-01-2016,0.741861359,0.746740475,0.713074944,0.713806808,481672000,0.7894729573666666
14-01-2016,0.699169604,0.707464048,0.678677574,0.699413598,600236000,0.786155192
15-01-2016,0.671358975,0.679409426,0.649891087,0.661356866,841452000,0.7817721723666666
19-01-2016,0.675018233,0.694046592,0.664040325,0.666723847,457140000,0.7776249646333333
20-01-2016,0.654038259,0.678921475,0.645255945,0.670383096,481180000,0.7725263396333333
21-01-2016,0.677701705,0.688679554,0.66379634,0.678189576,481456000,0.7682083625999999
22-01-2016,0.691119099,0.698681679,0.689655371,0.694046557,257996000,0.7640530248
25-01-2016,0.69380272,0.701853171,0.691851062,0.693314791,270728000,0.7605644980666667
26-01-2016,0.694778436,0.703072821,0.687703785,0.700145364,227944000,0.7570840954333333
27-01-2016,0.699169667,0.70136526,0.678677634,0.691851079,231700000,0.7537256716999999
28-01-2016,0.697462189,0.699901718,0.670871298,0.68428874,276776000,0.7500501194999999
29-01-2016,0.690143404,0.716002422,0.687459939,0.714538693,310504000,0.7470576305333334
01-02-2016,0.713806915,0.718441979,0.707708063,0.714782715,289884000,0.7439106423999999
02-02-2016,0.707463959,0.711123222,0.679653287,0.684532344,341908000,0.7401618937
03-02-2016,0.689899528,0.694046721,0.672090959,0.687947869,326772000,0.7369579751666666
04-02-2016,0.688923399,0.703804562,0.681360879,0.688191593,348140000,0.7331441640333334
05-02-2016,0.683556833,0.691119357,0.642816638,0.644768238,600428000,0.7278585195
08-02-2016,0.635010103,0.638181497,0.606223621,0.615249932,608852000,0.7214832186333333
09-02-2016,0.607931059,0.647695376,0.605003602,0.621836364,425372000,0.7152380187999999
10-02-2016,0.625739759,0.643792261,0.616957443,0.620372772,335800000,0.7089684247666667
11-02-2016,0.604515756,0.623544114,0.604515756,0.617201328,340144000,0.7021539966
12-02-2016,0.626959524,0.628911182,0.603783969,0.627691388,340816000,0.6959250628666668
16-02-2016,0.636717619,0.659405302,0.63476602,0.658429444,485352000,0.6910703957000001
17-02-2016,0.666723839,0.681117075,0.664040316,0.674774289,771468000,0.6872403283666666
18-02-2016,0.730151769,0.755766853,0.729419904,0.732835233,1068660000,0.6849227726
19-02-2016,0.728931856,0.749180009,0.723320934,0.742593229,525628000,0.6840364137999999
22-02-2016,0.753327237,0.77747859,0.751863508,0.76894021,449668000,0.6850447455666667
23-02-2016,0.762841453,0.778210492,0.759182131,0.770891905,369380000,0.6866467058333333
24-02-2016,0.767720563,0.777478679,0.746496607,0.776258886,336852000,0.6883869091333333
25-02-2016,0.779186472,0.781869937,0.764061366,0.777966678,349616000,0.6897774477333333
26-02-2016,0.781625675,0.783577275,0.765036846,0.772843361,361964000,0.6917453328333334
29-02-2016,0.773945244,0.783983735,0.767334525,0.767824173,323344000,0.6940256853333333
01-03-2016,0.769782992,0.801857293,0.768558754,0.801857293,348700000,0.6987090329
02-03-2016,0.797450002,0.80944726,0.79598094,0.806509137,233812000,0.7033685425666667
03-03-2016,0.805529926,0.808957698,0.788635832,0.799408913,302004000,0.7076694031333334
04-03-2016,0.805529963,0.806264494,0.790839461,0.796960533,175304000,0.7116284350333333
07-03-2016,0.792553329,0.797939869,0.781535423,0.791818798,239968000,0.7148875097333334
08-03-2016,0.783738851,0.78839086,0.77492454,0.777372956,274940000,0.7176894485666667
09-03-2016,0.784228734,0.785452913,0.766844932,0.776883483,222788000,0.7202473858666667
10-03-2016,0.781535392,0.785942578,0.759989347,0.775659204,286084000,0.7230409900333333
11-03-2016,0.787166701,0.789125469,0.777862741,0.788880587,277400000,0.7265273849333335
14-03-2016,0.785207773,0.794022082,0.78153512,0.790839136,190312000,0.7290707330333334
15-03-2016,0.786677094,0.791818752,0.772965948,0.786921918,226216000,0.7314753731333334
16-03-2016,0.781045711,0.813120011,0.777373056,0.810426712,363644000,0.7356718520666666
17-03-2016,0.807488583,0.811406003,0.792553201,0.803571105,353680000,0.7395259599333333
18-03-2016,0.813119966,0.838583488,0.807978251,0.827810466,545512000,0.7441799223666667
21-03-2016,0.820465239,0.83050373,0.811650927,0.830258906,337780000,0.7503629446333332
22-03-2016,0.827565651,0.834666019,0.818506457,0.82878983,242012000,0.7574809412333334
23-03-2016,0.832462499,0.849111709,0.828789844,0.842990696,429008000,0.7648527523
24-03-2016,0.835400604,0.845683978,0.832707363,0.844214916,244956000,0.7723141571000001
28-03-2016,0.842745845,0.856456991,0.84176649,0.852784395,265388000,0.780166926
29-03-2016,0.849111808,0.86845432,0.847153098,0.866495609,261812000,0.7881270667
30-03-2016,0.869678374,0.88755182,0.869188667,0.875554562,376700000,0.7953645706333333
31-03-2016,0.87947222,0.88143093,0.865516249,0.872371793,379884000,0.8019511541
01-04-2016,0.866985193,0.88559323,0.860374473,0.885103524,348292000,0.8070267637999999
04-04-2016,0.892448723,0.897100732,0.873106213,0.876533985,393940000,0.8114914556666667
05-04-2016,0.868699046,0.883389546,0.865271217,0.875309765,339568000,0.8150371075
06-04-2016,0.864291902,0.877023692,0.847887516,0.876533985,453376000,0.8185585101666667
07-04-2016,0.870902686,0.878737643,0.863802318,0.867474914,378104000,0.8215990444333333
08-04-2016,0.874575243,0.880206607,0.864536694,0.873106182,255936000,0.8247703612333334
11-04-2016,0.87824789,0.892938449,0.875554649,0.878492773,387524000,0.8282920082999999
12-04-2016,0.881430889,0.882655126,0.860374492,0.877513468,292764000,0.8319483181333333
13-04-2016,0.881430914,0.89979407,0.881430914,0.899549246,350716000,0.8352047165666667
14-04-2016,0.897100911,0.905915224,0.893428256,0.901997745,416564000,0.8383876701666666
15-04-2016,0.90175272,0.91717775,0.898814596,0.90909797,436972000,0.8420439720666667
18-04-2016,0.907384106,0.907384106,0.896366202,0.905180514,307320000,0.8456513047666667
