Date,Open,High,Low,Close,Volume,Rolling30
02-01-2015,39.91315246,40.5632581,39.81050489,39.99869156,27913900,
05-01-2015,39.66508832,39.97303433,39.56244074,39.63087463,39673900,
06-01-2015,39.67366213,39.99016088,38.95512221,39.04921722,36447900,
07-01-2015,39.33149041,39.74208409,38.91234412,39.54534149,29114100,
08-01-2015,39.9901509,40.8455552,39.96448982,40.70869064,29645200,
09-01-2015,40.72579521,40.90542931,40.118459,40.36652374,23944200,
12-01-2015,40.56327056,40.66592143,39.65654409,39.86183929,23651900,
13-01-2015,40.17833701,40.9824158,39.39991931,39.65653992,35270600,
14-01-2015,39.31437683,39.55389223,39.02353927,39.31437683,29719600,
15-01-2015,39.53678242,39.67364696,38.84390386,38.90378189,32750800,
16-01-2015,38.75836409,39.58810392,38.63860476,39.55389023,35695300,
20-01-2015,39.60521868,39.90461215,38.98077393,39.6822052,36161900,
21-01-2015,39.29727129,39.4683528,38.9037861,39.28016281,39081100,
22-01-2015,39.6736439,40.3237496,39.41702332,40.31519699,35898000,
23-01-2015,40.51194804,40.53760913,40.03292046,40.35797501,26211600,
26-01-2015,40.20400232,40.3152058,39.55389649,40.21255493,42525500,
27-01-2015,36.73959929,36.95345028,36.02105987,36.49153137,169164000,
28-01-2015,36.55999143,36.60276101,35.20845069,35.23411179,84507100,
29-01-2015,35.01168928,36.02961896,34.89193323,35.93552399,63585300,
30-01-2015,35.54205124,35.56771559,34.51556534,34.55833817,78004900,
02-02-2015,34.72085327,35.38806743,34.41290726,35.31108093,50352500,
03-02-2015,35.61048414,35.8671048,35.11434805,35.58481979,52082400,
04-02-2015,35.87565448,36.10661403,35.37952169,35.79011536,41614800,
05-02-2015,36.11516235,36.47443051,35.80721635,36.31190491,36548200,
06-02-2015,36.50864657,36.60274154,36.05528345,36.27768707,34616600,
09-02-2015,36.13228433,36.55998654,36.10661998,36.23493195,31381100,
10-02-2015,36.55998304,36.58564413,36.08095544,36.44022369,29670700,
11-02-2015,36.48298894,36.48298894,36.10660901,36.25202942,38262500,
12-02-2015,36.4915433,36.85936737,36.36323136,36.85936737,33268800,
