Date,Close,High,Low,Open,Volume
11-03-2015,36.16543198,36.50141331,36.04482363,36.4497259,32215300
12-03-2015,35.33839417,35.88113492,35.20055561,35.60545781,59992500
13-03-2015,35.64854431,35.72607873,34.98519499,35.06272942,58007700
16-03-2015,35.80361176,35.87252941,35.56239174,35.72607734,35273500
17-03-2015,35.92420959,36.03620445,35.45038975,35.63991572,31673400
18-03-2015,36.61339188,36.89768567,35.60544831,35.69159616,44194800
19-03-2015,36.43248749,36.69093436,36.37218333,36.4066405,33879100
20-03-2015,36.9407692,37.02691706,36.60478792,36.66509208,71904500
23-03-2015,36.92353821,37.15614138,36.85461729,36.94076844,26246100
24-03-2015,36.95799255,37.1905924,36.82876749,36.85461119,25513300
25-03-2015,35.71744919,36.98384318,35.70021896,36.97522643,43469900
26-03-2015,35.50206757,35.84666552,35.25223422,35.51068432,37495600
27-03-2015,35.29532242,35.69160788,35.17471408,35.42454422,34401400
30-03-2015,35.28670502,35.78637186,35.24363108,35.40731335,35049700
31-03-2015,35.02824783,35.3469988,34.92486976,35.1316259,34887200
01-04-2015,35.07994461,35.11440178,34.72673313,34.97656324,36865300
02-04-2015,34.70949173,35.09716354,34.56303647,35.02824265,37487500
06-04-2015,35.79498291,35.99312563,34.61474009,34.75257864,39223700
07-04-2015,35.77775574,36.10512356,35.58822976,35.84667666,28809400
08-04-2015,35.68298721,35.91559038,35.35562271,35.71744767,24753400
09-04-2015,35.73468399,35.85529233,35.53654125,35.53654125,25723900
10-04-2015,35.94144821,36.13959098,35.6743845,35.8639138,28022000
13-04-2015,35.97589874,36.23434893,35.65714767,35.66576443,30276700
14-04-2015,35.8811264,36.20849085,35.65713675,36.01034817,24244400
15-04-2015,36.40662766,36.5789266,35.90696432,35.97588193,27343600
16-04-2015,36.32049179,36.47556057,36.02758447,36.13957931,22509700
17-04-2015,35.85528946,35.95867085,35.459004,35.89836339,42387600
20-04-2015,36.96660995,37.19059636,35.90697552,35.95004945,46057700
21-04-2015,36.73400497,37.17336757,36.63924036,37.04414251,26013800
22-04-2015,37.03553391,37.15614223,36.65647541,36.75985351,25064300
23-04-2015,37.33705902,37.56966223,36.87185261,36.94938701,46309500
24-04-2015,41.23961639,41.4722196,39.32710661,39.33572008,130933700
27-04-2015,41.37744522,41.46359636,40.67963905,40.68825252,59248200
28-04-2015,42.35092545,42.39399937,41.09314854,41.16206616,60730800
29-04-2015,42.2647934,42.48016637,41.78235675,41.97188602,47804600
30-04-2015,41.90296936,42.67831346,41.86850889,41.95466006,64725500
01-05-2015,41.92019653,42.10972581,41.69621008,41.85127889,38937300
04-05-2015,41.55835342,42.10109073,41.50666275,41.67034496,34039500
05-05-2015,41.00701523,41.4894519,40.75718506,41.19654451,50369200
06-05-2015,39.8698349,41.15345898,39.6458485,40.98115998,52433000
07-05-2015,40.23166275,40.56764398,39.76645645,39.86122106,32971700
08-05-2015,41.13623047,41.33437317,40.93808776,40.96393146,35364900
11-05-2015,40.80887604,41.27408252,40.80887604,40.96394486,24609400
12-05-2015,40.79164124,41.07593515,39.99045348,40.36089527,29928300
13-05-2015,41.0328598,41.62728803,40.98116911,41.51529316,34184600
14-05-2015,41.97188568,42.05803356,41.37745418,41.37745418,32980900
15-05-2015,41.61006165,42.13557227,41.39468865,42.10111181,28642700
18-05-2015,41.36023331,41.54114914,41.01563845,41.3343896,24136500
19-05-2015,41.25617218,41.45560262,40.90933462,41.23882997,28574800
20-05-2015,41.25617218,41.55965257,40.9873729,41.09142285,25047900
21-05-2015,41.11743546,41.27351203,40.76192843,40.9960433,22410700
22-05-2015,40.66655731,41.0567455,40.59718846,41.01339163,25720600
26-05-2015,40.39775467,40.64921176,40.05091708,40.60585789,29581900
27-05-2015,41.2821846,41.42091897,40.42376344,40.59718222,27335600
28-05-2015,41.14345932,41.63770081,41.09143268,41.1868132,19283700
29-05-2015,40.63187408,41.24750774,40.39775918,41.12611556,36519600
01-06-2015,40.95269012,41.42091986,40.42376431,40.8052863,28837300
02-06-2015,40.68388748,41.05673669,40.42376098,40.69256024,21498300
03-06-2015,40.62319946,41.39491299,40.5971878,41.07408704,28002200
04-06-2015,40.19833755,40.89200966,40.05960313,40.57118693,27745500
05-06-2015,40.0075531,40.3370484,39.74742663,40.1549602,25438100
08-06-2015,39.65203857,40.25900244,39.60001197,40.14627978,22121600
09-06-2015,39.58268356,39.8341373,39.41793425,39.67806074,24406100
10-06-2015,40.4151001,40.60586112,39.61737489,39.70408595,28417400
11-06-2015,40.26768875,40.68389187,39.99889277,40.45844975,27347800
12-06-2015,39.86016083,40.29370618,39.79946474,40.0769335,23931000
15-06-2015,39.43527603,39.58268314,39.03641519,39.40926437,33254500
16-06-2015,39.73876953,40.0942766,39.2792092,39.32256307,27070300
17-06-2015,39.86016083,39.94686858,39.33123497,39.6520576,28704100
18-06-2015,40.51047516,40.57984069,40.03357267,40.07692985,32658300
19-06-2015,39.9728775,40.60585659,39.87750031,40.57117217,63837000
22-06-2015,40.08558655,40.51046228,40.02489049,40.17229757,20318100
23-06-2015,39.80813217,40.12895479,39.55667509,39.99889318,25896500
24-06-2015,39.57402039,40.10294626,39.49598209,39.60003205,34890900
25-06-2015,39.58268356,39.93819054,39.45261866,39.91217558,20616000
26-06-2015,39.24452591,40.12895887,39.04509543,39.58269408,49835300
29-06-2015,38.47280884,39.21850728,38.46413939,39.05376126,34081700
30-06-2015,38.28206253,38.77630405,38.09997094,38.76763129,35945400
01-07-2015,38.54217529,39.21850486,38.23869162,38.55084474,28343900
02-07-2015,38.49882889,38.80230931,38.20401791,38.56819442,21752000
06-07-2015,38.49015045,38.56818874,38.10863179,38.11730124,23034000
07-07-2015,38.41210938,38.57685869,37.56236106,38.44679379,36435800
08-07-2015,38.36008835,38.93236799,38.17799681,38.53350382,39785900
09-07-2015,38.60286713,39.2098311,38.58552492,38.80229753,32424700
10-07-2015,38.68091202,39.14046898,38.6462276,39.02774627,25465800
13-07-2015,39.4873085,39.55667403,38.97572489,39.00173655,28178300
14-07-2015,39.55667877,39.85148976,39.28788276,39.40927493,22880300
15-07-2015,39.67806244,39.79078514,39.39192428,39.60869691,26629600
16-07-2015,40.45843887,40.48445053,39.86014767,39.89482878,26271700
17-07-2015,40.4237709,40.5625053,40.1116177,40.36307482,29467100
20-07-2015,40.68388748,40.86597901,40.26768441,40.44977594,30631900
21-07-2015,40.99604797,41.03940516,40.30237606,40.56250262,42781900
22-07-2015,39.4873085,40.69256396,39.19249755,39.40059745,59152400
23-07-2015,39.98154831,40.08559826,39.10578495,39.25319207,33934000
24-07-2015,39.83414459,40.16363998,39.71275243,39.80813293,32333200
27-07-2015,39.32255173,39.89483131,39.235844,39.83413524,39701400
28-07-2015,39.31388855,39.57401507,38.83698937,39.52199175,34328900
29-07-2015,40.13763428,40.56250692,39.2445285,39.36592399,40945900
30-07-2015,40.64919662,41.100084,39.82546013,40.11159823,39777900
31-07-2015,40.49313354,41.07408269,40.31971476,41.00471715,31201500
03-08-2015,40.58851242,40.75325844,40.27635927,40.73591624,24125900
04-08-2015,41.22148514,41.36888894,40.47578674,40.53648282,33403900
05-08-2015,41.25617218,41.97585566,41.22148776,41.60300643,26959700
06-08-2015,40.4237709,41.42092662,40.17231709,41.36889998,27368000
07-08-2015,40.52781296,40.56249407,40.11160659,40.22432929,19163000
10-08-2015,41.03938293,41.17811724,40.61450726,40.70988771,23079900
11-08-2015,40.24166107,40.70121788,39.79944647,40.59716797,29237400
12-08-2015,40.52781296,40.66654731,39.63470746,40.05091052,30181400
13-08-2015,40.51913834,40.83996089,40.31103847,40.80527979,22627200
14-08-2015,40.75326157,40.83996931,40.33705844,40.34572789,21473400
17-08-2015,41.03073502,41.14345774,40.38041694,40.58852018,21099700
18-08-2015,41.2576561,41.39730532,40.76015554,40.8823482,23574100
19-08-2015,40.68159866,41.09181966,40.41102687,40.82997449,31485500
20-08-2015,39.85243988,40.55941603,39.85243988,40.21029127,36238200
21-08-2015,37.59186172,39.69533007,37.59186172,39.53822427,70053100
24-08-2015,36.37866592,37.26020122,34.66796172,35.30511165,88753700
25-08-2015,35.32256699,37.74024734,35.2527407,37.15546381,70616600
26-08-2015,37.27765274,37.39111879,35.83752062,36.66668608,63408000
27-08-2015,38.31628418,38.35992393,37.4696591,37.73150091,50943200
28-08-2015,38.34248734,38.53450632,37.87116983,37.87989978,28246700
31-08-2015,37.98461914,38.34247042,37.61803791,38.01953227,34441700
01-09-2015,36.50085449,37.1729175,36.36120525,36.80633616,49688900
02-09-2015,37.84498215,37.86243872,36.55322579,36.97217353,37671500
03-09-2015,37.96715927,38.38610684,37.77514039,37.88860639,28285200
04-09-2015,37.19036865,37.56567655,36.83251732,37.36493101,37138800
08-09-2015,38.30755615,38.4035656,37.70531962,37.79259912,32469800
09-09-2015,37.59186172,38.75269862,37.4522125,38.58686288,33469500
10-09-2015,37.7838707,38.22027483,37.31255343,37.63549156,31366600
11-09-2015,37.94969559,38.04570501,37.47837842,37.6529407,27132500
14-09-2015,37.56568146,37.91480289,37.40857565,37.90607627,23656000
15-09-2015,38.38611984,38.65669169,37.60059414,37.69660029,28882200
16-09-2015,38.66540527,38.73523153,38.26391427,38.37738028,23372200
17-09-2015,38.62177658,39.27638296,38.47340073,38.65668972,32768200
18-09-2015,37.94969559,38.39482958,37.81877637,37.96715215,63143700
21-09-2015,38.49957657,38.81378811,38.05444245,38.07189902,26177200
22-09-2015,38.31628418,38.44720342,37.80132717,37.86242348,28085900
23-09-2015,38.29011536,38.55195729,37.9759037,38.34248508,17145200
24-09-2015,38.32502365,38.5170426,37.76642671,37.92353251,27905600
25-09-2015,38.35120773,39.04072731,38.19410192,38.82252516,29384600
28-09-2015,37.7838707,38.48211665,37.71404444,38.25518796,27613800
29-09-2015,37.91480637,38.02827242,37.57441153,37.85371003,32763600
30-09-2015,38.63050461,38.66541775,38.10682081,38.29883976,34958900
01-10-2015,38.93599319,39.05818587,38.18537725,39.05818587,28657900
02-10-2015,39.77389145,39.77389145,38.33375579,38.63924083,41839000
05-10-2015,40.6990509,40.92597959,39.88733894,39.93097869,34369300
06-10-2015,40.80377579,41.17908351,40.34118859,40.43719801,27017200
07-10-2015,40.847435,41.32747898,40.10554914,41.10927687,27711500
08-10-2015,41.41476059,41.47585691,40.58559192,40.63796162,33772700
09-10-2015,41.11800385,41.49331172,40.95216812,41.41475883,28600600
12-10-2015,41.02199554,41.08309187,40.58559134,41.00453898,19769100
13-10-2015,40.92598343,41.1354589,40.6379584,40.6379584,19987800
14-10-2015,40.74269485,41.10927277,40.61177227,40.71651167,24697800
15-10-2015,41.03073502,41.04819159,40.61178724,41.03073502,27189400
16-10-2015,41.46713257,41.49331909,40.93472215,41.03945825,26450300
19-10-2015,41.56313705,41.79006911,41.03945332,41.3885747,29387600
20-10-2015,41.69406128,41.72897442,41.03945492,41.40603288,30802200
21-10-2015,41.19655228,41.88607163,41.1179994,41.82497199,25144300
22-10-2015,41.92098999,42.72397552,41.10055122,41.48458575,56637100
23-10-2015,46.14538193,47.19275274,45.60424162,45.64788138,135227100
26-10-2015,47.34986877,47.41096511,45.82245365,45.84863685,64633300
27-10-2015,46.86109161,47.45460172,46.76508547,47.12293685,50999900
28-10-2015,47.11421204,47.11421204,46.13666725,46.73017742,47000800
29-10-2015,46.57305527,46.98327627,46.45086263,46.73016104,30202100
30-10-2015,45.94464111,47.12293464,45.92718454,46.53815119,46619800
02-11-2015,46.46832657,46.57306266,45.92718289,46.12792845,30285000
03-11-2015,47.26257324,47.47204538,46.17156281,46.197746,36596900
04-11-2015,47.48077393,47.89972152,47.18401896,47.28875503,37087800
05-11-2015,47.46332932,47.74262778,47.13166114,47.55933879,31468500
06-11-2015,47.93463898,47.98700868,47.09674366,47.21020969,32851200
09-11-2015,47.27131271,47.89100601,46.7476289,47.61170753,32513100
10-11-2015,46.70397186,47.24511542,46.49449973,47.19274572,55283700
11-11-2015,46.8261795,47.30622354,46.66034375,46.86981927,36516300
12-11-2015,46.53813934,47.1141927,46.42467333,46.67778854,35361100
13-11-2015,46.11920166,46.51196615,45.84862982,46.31994722,36848200
16-11-2015,46.93092346,47.03565957,46.12793774,46.32868667,32165200
17-11-2015,46.54428101,47.03634601,46.43883563,46.72001659,31551300
18-11-2015,47.3175354,47.43176623,46.55307474,46.57064897,29710000
19-11-2015,47.39663315,48.0292923,47.2560426,47.44057042,28149200
20-11-2015,47.61628723,47.71294382,46.80789273,47.66900992,37147600
23-11-2015,47.61628723,47.85353432,47.22966421,47.66900992,28235900
24-11-2015,47.66901398,47.83596416,47.08029228,47.37904417,24600000
25-11-2015,47.17695236,47.65144665,47.17695236,47.52843035,21005100
27-11-2015,47.38783264,47.51963771,47.26481637,47.27360181,9009100
30-11-2015,47.75688934,48.29289178,47.44934861,47.9238429,56241400
01-12-2015,48.52135468,48.53014012,47.7129566,47.80961322,39952800
02-12-2015,48.5125618,49.17158049,48.38076007,48.60921841,47274900
03-12-2015,47.62507248,49.00461765,47.38782541,48.75858514,38627800
04-12-2015,49.12764359,49.40882461,47.5372107,47.55478493,43963700
07-12-2015,49.03976822,49.18035871,48.58284829,49.02219399,30709800
08-12-2015,49.02219772,49.29458993,48.31924522,48.74101672,32878000
09-12-2015,48.31046677,49.0925018,47.89748062,48.65315598,36373200
10-12-2015,48.56529236,48.9079816,48.33683063,48.67073443,31775800
11-12-2015,47.5020752,48.41591203,47.45813793,48.0732228,39549500
14-12-2015,48.45105362,48.51256176,47.16816471,47.73931558,46768900
15-12-2015,48.50377655,49.11886134,48.40711994,48.90797388,39843000
16-12-2015,49.32095718,49.42639923,48.11714736,48.80252904,37503300
17-12-2015,48.94312286,49.90089684,48.79374355,49.52305919,41280900
18-12-2015,47.56355667,49.20670831,47.47568554,49.00460974,84684200
21-12-2015,48.17865753,48.63557417,47.65144061,48.22259144,37246300
22-12-2015,48.6355629,48.74979371,47.88867662,48.31923684,28322200
23-12-2015,49.04854965,49.10127234,48.71464601,48.94310763,27279800
24-12-2015,48.91674805,49.17156935,48.70586399,49.08370156,9558500
28-12-2015,49.16278839,49.16278839,48.31045659,48.6355715,22458300
29-12-2015,49.69000244,49.95360921,49.25944549,49.46154413,27731400
30-12-2015,49.47910309,49.89208568,49.46152886,49.61969355,21704500
31-12-2015,48.74980545,49.37367563,48.69708275,49.24187391,27334100
04-01-2016,48.15229034,48.15229034,46.91333555,47.73051885,53778000
05-01-2016,48.3719635,48.67071873,47.92383234,48.26652147,34079700
06-01-2016,47.49328232,47.8008264,47.13301888,47.73052946,39518900
07-01-2016,45.84133148,47.00120728,45.75346368,46.30704023,56564900
08-01-2016,45.98192215,46.81667629,45.82375743,46.01706726,48754000
11-01-2016,45.95556641,46.43884608,45.21746539,46.14009082,36943800
12-01-2016,46.37734222,46.65852327,45.74468654,46.35976799,36095500
13-01-2016,45.37563324,47.51085407,45.07687796,47.27360694,66883600
14-01-2016,46.66731262,46.93970488,45.31412672,45.69196438,52381900
15-01-2016,44.80447388,45.66559101,44.23332315,45.08565484,71820700
19-01-2016,44.42665482,45.41078861,43.98730895,45.23504959,43564500
20-01-2016,44.62875748,45.14718577,43.14376618,43.91701591,63273000
21-01-2016,44.35634995,45.32291268,44.19818519,44.81326996,40191200
22-01-2016,45.94677734,45.98192581,45.04172286,45.17352792,37555800
25-01-2016,45.50742722,46.26310234,45.38441096,45.63922891,34707700
26-01-2016,45.84133148,46.07857858,45.29654372,45.50743114,28900800
27-01-2016,45.00658417,45.86770152,44.83084518,45.70074797,36775200
28-01-2016,45.74467468,45.87647638,45.03293345,45.56893574,62513800
29-01-2016,48.40711975,48.40711975,47.44934579,48.09079024,83611700
01-02-2016,48.07321167,48.40711538,47.88868726,48.22259097,44208500
02-02-2016,46.57065582,47.67780579,46.2631151,47.59872341,56313800
03-02-2016,45.83255005,46.91334023,45.04172633,46.79032395,57559800
04-02-2016,45.69194412,46.40368523,45.13836771,45.7798119,46987100
05-02-2016,44.07516479,45.69195726,43.54795124,45.63923457,62009000
08-02-2016,43.41614532,43.55673583,42.34414066,43.53916159,59290500
09-02-2016,43.30191422,44.14546057,42.76591189,43.07345591,46740500
10-02-2016,43.67975616,44.27726669,43.51280598,43.83792091,38237000
11-02-2016,43.66218185,44.03123405,42.62532556,42.77470486,48878600
12-02-2016,44.37391663,44.53208135,43.71489806,44.15424377,34243300
16-02-2016,45.21467209,45.21467209,44.36507249,45.04652322,37291200
17-02-2016,46.39172363,46.70147583,45.53327546,45.56867629,40789000
18-02-2016,46.18817139,46.86077361,46.10852121,46.31207428,27176000
19-02-2016,45.8607254,46.26782482,45.60407445,45.99347683,33559100
22-02-2016,46.59526443,46.90501317,46.26781191,46.26781191,25008300
23-02-2016,45.29431534,46.34746447,45.1173146,46.32091554,28895300
24-02-2016,45.45362091,45.57752043,44.42702059,44.86066889,33014500
25-02-2016,46.10850906,46.10850906,44.78986066,45.78105994,26939500
26-02-2016,45.40052414,46.62182575,45.22352337,46.55102409,35975900
29-02-2016,45.02882767,45.71027848,44.83412647,45.44477562,31654000
01-03-2016,46.53332138,46.5421699,45.06421752,45.10847024,33024500
02-03-2016,46.86077881,46.86962733,46.16162758,46.38287771,29289900
03-03-2016,46.32977676,46.87847953,45.82532673,46.87847953,24427800
04-03-2016,46.04655838,46.41826021,45.76335859,46.37401088,33034200
07-03-2016,45.16156006,45.84301063,44.76331266,45.63061247,38407800
08-03-2016,45.71028519,46.1350851,44.7810318,44.9580326,33835100
09-03-2016,46.76342773,46.77227625,45.89612763,45.92267656,28251600
10-03-2016,46.06427002,46.85191983,45.27662021,46.84307131,38387800
11-03-2016,46.96697235,46.96697235,46.35632327,46.90502259,32275700
14-03-2016,47.0554657,47.42716759,46.57756809,46.64836636,24083600
15-03-2016,47.42717361,47.42717361,46.67492459,46.68377311,21104800
16-03-2016,48.09977722,48.32102735,47.25902942,47.30327877,31691700
17-03-2016,48.37413025,48.67503057,47.79003002,47.97587932,28223900
18-03-2016,47.33866882,48.6484689,47.303268,48.60421618,67625500
21-03-2016,47.66611862,47.72806838,46.84306804,47.12626788,23925700
22-03-2016,47.85197067,48.01127101,47.3121199,47.4448713,23124100
23-03-2016,47.76348114,48.0024317,47.55993142,47.88738068,20129000
24-03-2016,47.97586441,48.08206687,47.55106468,47.64841525,19950000
28-03-2016,47.38292313,48.04667344,47.19707385,47.97587178,17025100
29-03-2016,48.41837311,48.55112452,47.30327404,47.48912332,23924300
30-03-2016,48.7192688,49.24141914,48.58652077,48.6130697,23008300
31-03-2016,48.87857437,49.19717507,48.55112515,48.63077533,26360500
01-04-2016,49.17947769,49.21487852,48.29447719,48.71927702,24399200
04-04-2016,49.05557632,49.25912603,48.67502585,49.05557632,18928800
05-04-2016,48.28562164,48.94052003,48.19711958,48.84316945,19272300
06-04-2016,48.7812233,48.85202495,47.97587303,48.10862445,21188700
07-04-2016,48.19711304,48.59536383,47.99356338,48.55996301,19225100
08-04-2016,48.16171646,48.92281729,48.07321778,48.38296654,22167200
11-04-2016,48.06436539,48.80776574,48.05551349,48.2236657,21414200
12-04-2016,48.36527634,48.48032397,47.57762309,48.11747391,24944300
13-04-2016,48.98476028,49.06441044,48.577661,48.78121064,20818000
14-04-2016,48.99362946,49.18833065,48.73697849,48.86972992,20877100
15-04-2016,49.2502594,49.48920647,48.77235851,48.94050732,28793800
18-04-2016,49.96712494,50.08217594,48.86087437,49.10867679,23786000
19-04-2016,49.90518188,50.24148305,49.27683229,50.11758351,29596800
20-04-2016,49.19716644,50.00251657,49.10866776,49.81666732,36195700
21-04-2016,49.36532593,49.76357682,49.04672521,49.38302634,38909100
22-04-2016,45.82531738,46.40056896,44.93146851,45.94036837,126834100
25-04-2016,46.11737061,46.13507102,45.69257083,45.82531886,33226900
26-04-2016,45.52442551,46.32977584,45.21467668,46.25012566,33532600
27-04-2016,45.08190918,45.57751051,44.73675964,45.5598101,43369300
28-04-2016,44.16152573,44.93147521,43.86062543,44.79872378,43134800
29-04-2016,44.13496017,44.4712612,43.67475965,43.67475965,48411700
02-05-2016,44.78987503,44.91377456,44.05532301,44.2500242,33114500
03-05-2016,44.05532455,44.61287582,43.89602419,44.55092606,26460200
04-05-2016,44.13496017,44.30311238,43.77211022,44.10841125,24257600
05-05-2016,44.1969223,44.51552301,44.01107301,44.13497254,25390700
06-05-2016,44.59516144,44.59516144,43.94911167,44.17921025,24787300
09-05-2016,44.31196213,44.77216266,44.25001238,44.68366399,17951600
10-05-2016,45.15272141,45.22351968,44.41816944,44.54207234,22891000
11-05-2016,45.17925644,45.82530614,45.13500711,45.25005807,24039100
12-05-2016,45.58636856,45.85187138,45.0642182,45.3120206,24102800
13-05-2016,45.20582199,45.93152205,45.17042116,45.5244193,22592300
16-05-2016,45.86957169,45.98461931,44.91376965,44.95801899,20032000
17-05-2016,45.01402283,46.10127614,44.88034632,46.09236573,27803500
18-05-2016,45.28139496,45.57548608,44.82688586,44.98730043,24907500
19-05-2016,44.84470367,45.11206013,44.39910844,44.9783836,23842400
20-05-2016,45.1120491,45.64676529,44.91598956,44.98728301,23905800
23-05-2016,44.58625793,45.1655331,44.54169909,45.09423623,26118700
24-05-2016,45.97650528,46.08344716,44.9159901,45.1833465,34757900
25-05-2016,46.44884109,46.77858398,46.15475004,46.27060234,24040200
26-05-2016,46.24387741,46.3240847,45.7715475,46.27952585,24335200
27-05-2016,46.62709427,46.62709427,46.13694009,46.27061665,17721400
31-05-2016,47.23309326,47.23309326,46.41319969,46.57361084,37653100
01-06-2016,47.0994072,47.18852827,46.7340193,46.7340193,25324800
02-06-2016,46.76966476,47.00137614,46.19930354,46.91225507,22840800
03-06-2016,46.15475082,46.71619832,45.98542248,46.68055329,23368300
06-06-2016,46.45776749,46.65382711,46.24388024,46.33300135,18243300
07-06-2016,46.43103027,46.99248132,46.43103027,46.55579982,20866800
08-06-2016,46.37755585,46.73403002,46.22605169,46.35973163,21149400
09-06-2016,46.00325775,46.34191113,45.88740542,46.34191113,20305700
10-06-2016,45.87848663,46.38646495,45.48636404,45.49527445,25833200
13-06-2016,44.68428421,45.20117625,43.72180039,44.18521978,83217800
14-06-2016,44.40803528,44.64865378,44.17632379,44.47041836,42577100
15-06-2016,44.28326035,44.66647258,44.28326035,44.36346764,33757600
16-06-2016,44.90708542,44.97838229,44.12283689,44.13175069,31188600
17-06-2016,44.67536926,44.94272566,44.39909905,44.92490145,45710500
20-06-2016,44.62190247,45.29920906,44.58625403,45.12988072,35607900
21-06-2016,45.62002945,45.83391661,44.70210454,44.73775297,34097800
22-06-2016,45.44179153,45.86064863,45.40614311,45.52199879,28816800
23-06-2016,46.26168823,46.39536814,45.5843851,45.70023739,29028800
24-06-2016,44.40803528,45.39725412,44.13176493,44.39021106,133503000
27-06-2016,43.16035461,43.80201284,42.81279088,43.7574506,50216300
28-06-2016,44.06045151,44.08718953,43.3742345,43.5970321,38140700
29-06-2016,45.04076004,45.20117457,44.3812777,44.47930918,31304000
30-06-2016,45.602211,45.7180667,45.00511506,45.20117804,28527800
01-07-2016,45.59329605,46.09236385,45.51308879,45.56656143,21400400
05-07-2016,45.602211,45.70024249,45.21900226,45.29920953,24806400
06-07-2016,45.78936768,45.93195802,44.90708761,45.25465135,28167500
07-07-2016,45.78936768,45.99434108,45.5130974,45.82501271,19585200
08-07-2016,46.60925674,46.66272939,45.94086395,46.10127849,28391000
11-07-2016,46.8677063,47.0815935,46.7607644,46.78749902,22269200
12-07-2016,47.42023849,47.58956684,47.04594017,47.17961669,27317600
13-07-2016,47.68759155,47.9995102,47.39350052,47.73215379,25356800
14-07-2016,47.89258194,48.11537958,47.74999159,47.98169964,24545500
15-07-2016,47.85692596,48.12428241,47.42024117,48.07972357,32024400
18-07-2016,48.08862686,48.42728012,47.72323898,47.85691888,31433900
19-07-2016,47.31331253,48.03517819,47.17072216,47.86584979,53336500
20-07-2016,49.82646561,50.65527312,49.48781223,50.04035284,89893300
21-07-2016,49.72842407,50.11163622,49.69277564,49.88883862,32776700
22-07-2016,50.41464233,50.46811498,49.71060108,49.97796093,32157200
25-07-2016,50.55722809,50.5661419,50.13836754,50.32552009,25610600
26-07-2016,50.58396149,51.05629467,50.3611639,50.37007771,28079000
27-07-2016,50.0759964,50.61962319,50.00470292,50.4502982,32327500
28-07-2016,50.09381104,50.23640136,49.65712965,49.90666187,37550400
29-07-2016,50.51267242,50.58396589,49.95122152,50.13837069,30558700
01-08-2016,50.4235611,50.57506185,50.03143509,50.44138191,26003400
02-08-2016,50.4235611,50.70874179,50.18293925,50.66417954,35122000
